tx_id,sender,receiver,amount,timestamp,is_fraud
TXN2AC85D20,lajita87@okaxis,raigroup@oksbi,518.35,2026-06-02 03:57:04,0
TXNA96DA05E,advik95@okaxis,"tak,sridharandprashad@oksbi",183.02,2026-06-02 03:57:35,0
TXN3CCD8710,anthony26@okaxis,balainc@oksbi,53.57,2026-06-02 03:57:38,0
TXN8B1C0DB4,oscar12@okaxis,nigam-nori@oksbi,380.27,2026-06-02 03:57:53,0
TXN8A032667,orinder75@okaxis,subramanian-sridhar@oksbi,351.41,2026-06-02 03:57:59,0
TXN4894F882,hemal31@okaxis,"gala,senguptaandanand@oksbi",510.01,2026-06-02 03:58:08,0
TXN12652DC4,riya13@okaxis,"issac,shettyandroy@oksbi",648.32,2026-06-02 03:58:10,0
TXN564E71CF,krisha22@okaxis,balainc@oksbi,175.4,2026-06-02 03:58:16,0
TXND6B299AE,jasmit20@okaxis,subramanian-sridhar@oksbi,513.74,2026-06-02 03:58:21,0
TXNE8221A02,lajita87@okaxis,sama-ratti@oksbi,486.65,2026-06-02 03:58:47,0
TXN9A03FE73,warda51@okaxis,"gala,senguptaandanand@oksbi",122.76,2026-06-02 03:58:49,0
TXN5BA7428E,aashi95@okaxis,"mandal,shahandraghavan@oksbi",119.27,2026-06-02 03:59:04,0
TXNCCAD0230,hema81@okaxis,"sathe,luthraandsule@oksbi",26.82,2026-06-02 03:59:22,0
TXN03D4647E,pavani19@okaxis,acharya-kapur@oksbi,703.74,2026-06-02 04:00:01,0
TXNF1ECB5B7,azad84@okaxis,khanna-ganesh@oksbi,253.22,2026-06-02 04:00:38,0
TXN0F575628,waida49@okaxis,patlainc@oksbi,44.06,2026-06-02 04:00:45,0
TXN1D22E53D,orinder75@okaxis,chowdhury-kala@oksbi,93.3,2026-06-02 04:00:57,0
TXN493637AC,aarini94@okaxis,"sathe,luthraandsule@oksbi",337.57,2026-06-02 04:00:59,0
TXNEC0D3828,oliver23@okaxis,nadkarniplc@oksbi,645.93,2026-06-02 04:01:08,0
TXNFFA8994D,deepa23@okaxis,chowdhury-kala@oksbi,60.35,2026-06-02 04:01:36,0
TXN9D08B2DE,sneha22@okaxis,purohit-mody@oksbi,85.71,2026-06-02 04:02:01,0
TXN2FF37C0E,kamala62@okaxis,prabhakar-bhatti@oksbi,69.65,2026-06-02 04:02:03,0
TXN7E0C196F,advik95@okaxis,"guha,kuruvillaanddeshmukh@oksbi",102.73,2026-06-02 04:02:28,0
TXNCA54A784,anita52@okaxis,"sinha,daraandsalvi@oksbi",535.31,2026-06-02 04:03:04,0
TXN722C2075,ekapad42@okaxis,handa-bhasin@oksbi,697.21,2026-06-02 04:03:52,0
TXNE1A294BD,ekapad91@okaxis,"guha,kuruvillaanddeshmukh@oksbi",143.49,2026-06-02 04:04:06,0
TXN264A8E52,anvi61@okaxis,seth-bala@oksbi,195.07,2026-06-02 04:04:52,0
TXN86F2762A,ekaja78@okaxis,viswanathan-bail@oksbi,42.9,2026-06-02 04:04:56,0
TXN58A4012F,anita43@okaxis,raigroup@oksbi,203.03,2026-06-02 04:05:34,0
TXN6F554C07,libni37@okaxis,"roy,gillandamble@oksbi",136.76,2026-06-02 04:06:12,0
TXN95F6D44B,amara93@okaxis,nadig-acharya@oksbi,117.03,2026-06-02 04:06:38,0
TXN4C29E3C2,ekbal73@okaxis,balayinc@oksbi,269.0,2026-06-02 04:07:36,0
TXN83869647,yatin73@okaxis,"sathe,luthraandsule@oksbi",690.17,2026-06-02 04:07:51,0
TXN08F5817D,caleb11@okaxis,subramanian-sridhar@oksbi,113.37,2026-06-02 04:09:00,0
TXN50F3C505,ayush96@okaxis,kothari-pal@oksbi,58.72,2026-06-02 04:09:28,0
TXN04A15B02,xavier72@okaxis,vaidyainc@oksbi,80.93,2026-06-02 04:10:00,0
TXN0411B75D,ubika57@okaxis,setty-bajaj@oksbi,290.13,2026-06-02 04:10:28,0
TXNAB530B62,waida49@okaxis,"tak,sridharandprashad@oksbi",386.65,2026-06-02 04:11:15,0
TXN6F4B80C1,shravya66@okaxis,lataandsons@oksbi,286.07,2026-06-02 04:11:34,0
TXN3034052E,robert40@okaxis,"gole,groverandgoyal@oksbi",147.02,2026-06-02 04:12:14,0
TXN0DDE5E30,chasmum18@okaxis,dyal-rai@oksbi,42.57,2026-06-02 04:13:01,0
TXN62450791,xavier66@okaxis,"kala,duttandmodi@oksbi",299.53,2026-06-02 04:14:07,0
TXN5FB58A06,thomas63@okaxis,seth-bala@oksbi,241.58,2026-06-02 04:14:08,0
TXN17B013F6,vinaya53@okaxis,"sharaf,srinivasananddhillon@oksbi",41.58,2026-06-02 04:14:29,0
TXN88F1201F,vinaya87@okaxis,"chand,daniandbansal@oksbi",86.29,2026-06-02 04:14:48,0
TXN1000DA9E,ekaraj41@okaxis,"chand,daniandbansal@oksbi",383.62,2026-06-02 04:15:01,0
TXN3E36A0EA,vrinda66@okaxis,chowdhury-kala@oksbi,17.67,2026-06-02 04:15:36,0
TXN5527F5F7,zayyan26@okaxis,dyal-rai@oksbi,58.07,2026-06-02 04:16:37,0
TXN77E3E2BF,yochana75@okaxis,nigam-nori@oksbi,34.19,2026-06-02 04:16:48,0
TXNE4FBDFF7,unni50@okaxis,vaidyainc@oksbi,28.87,2026-06-02 04:17:33,0
TXN9190D0F0,naveen23@okaxis,vaidyainc@oksbi,367.4,2026-06-02 04:18:08,0
TXNC052A728,krisha27@okaxis,"chand,daniandbansal@oksbi",288.77,2026-06-02 04:18:23,0
TXN6A619B8B,udarsh28@okaxis,khanna-ganesh@oksbi,88.74,2026-06-02 04:18:39,0
TXN1AB4B571,tanveer97@okaxis,"gala,senguptaandanand@oksbi",67.7,2026-06-02 04:20:20,0
TXNAACF57AE,wakeeta38@okaxis,"gole,jainandnazareth@oksbi",195.95,2026-06-02 04:20:57,0
TXN4FA5F467,xiti27@okaxis,"bassi,rajanandmuni@oksbi",104.66,2026-06-02 04:21:14,0
TXNEAF7DC03,noah48@okaxis,prabhakar-bhatti@oksbi,35.59,2026-06-02 04:21:21,0
TXN5439B293,sarthak38@okaxis,"kant,rajagopalandpai@oksbi",59.91,2026-06-02 04:21:42,0
TXN8BC834C3,tanish79@okaxis,"tak,sridharandprashad@oksbi",247.01,2026-06-02 04:22:20,0
TXNA34368AB,baljiwan46@okaxis,"kala,duttandmodi@oksbi",49.47,2026-06-02 04:22:38,0
TXNDE51E93D,anamika68@okaxis,viswanathan-bail@oksbi,105.82,2026-06-02 04:22:43,0
TXN2862AB00,chasmum18@okaxis,"kant,rajagopalandpai@oksbi",183.42,2026-06-02 04:23:13,0
TXNE3D32CC9,vedika86@okaxis,malhotra-ghose@oksbi,70.59,2026-06-02 04:23:15,0
TXN01DB2B9E,lakshit94@okaxis,raigroup@oksbi,73.77,2026-06-02 04:23:18,0
TXN842C351C,hiral74@okaxis,narayananinc@oksbi,171.76,2026-06-02 04:23:43,0
TXN42DF133B,ekavir47@okaxis,"sharaf,srinivasananddhillon@oksbi",159.29,2026-06-02 04:24:11,0
TXN2980509C,yutika69@okaxis,purohit-mody@oksbi,68.74,2026-06-02 04:24:50,0
TXNE24EAD55,lakshmi45@okaxis,balainc@oksbi,581.29,2026-06-02 04:25:23,0
TXN2436CD3B,vasatika31@okaxis,raigroup@oksbi,33.44,2026-06-02 04:25:45,0
TXN4ABD8468,samuel94@okaxis,"gole,jainandnazareth@oksbi",139.72,2026-06-02 04:26:11,0
TXNE523424B,jagdish20@okaxis,"sathe,luthraandsule@oksbi",415.15,2026-06-02 04:26:31,0
TXNB0C37CEF,isha56@okaxis,"sathe,luthraandsule@oksbi",408.94,2026-06-02 04:27:33,0
TXN27091C00,zayan78@okaxis,"gole,jainandnazareth@oksbi",370.23,2026-06-02 04:27:42,0
TXNF1A653BE,vasudha13@okaxis,"gole,groverandgoyal@oksbi",188.36,2026-06-02 04:27:43,0
TXN032C19E6,ranveer33@okaxis,"gole,groverandgoyal@oksbi",141.07,2026-06-02 04:28:22,0
TXN4E9C83FF,nilima63@okaxis,balayinc@oksbi,1489.96,2026-06-02 04:28:57,0
TXN7946AF02,guneet52@okaxis,chowdhury-kala@oksbi,226.46,2026-06-02 04:29:07,0
TXNEE78FF23,yachana23@okaxis,nigam-nori@oksbi,714.17,2026-06-02 04:30:53,0
TXN48746778,chanchal81@okaxis,chowdhury-kala@oksbi,137.44,2026-06-02 04:31:24,0
TXN31FA17BE,ekbal16@okaxis,"kala,duttandmodi@oksbi",773.92,2026-06-02 04:32:48,0
TXN479DB58C,jasmit28@okaxis,"issac,shettyandroy@oksbi",550.88,2026-06-02 04:33:47,0
TXN449FF2D3,samarth74@okaxis,"gala,senguptaandanand@oksbi",841.41,2026-06-02 04:33:53,0
TXN21FDAEBC,agastya28@okaxis,prabhakar-bhatti@oksbi,150.97,2026-06-02 04:35:17,0
TXN35EA594C,ronith33@okaxis,"sathe,luthraandsule@oksbi",450.75,2026-06-02 04:36:06,0
TXNE310A8DD,victor23@okaxis,chowdhury-kala@oksbi,38.58,2026-06-02 04:37:19,0
TXNA603B79E,jagdish54@okaxis,"palla,krishnanandnarang@oksbi",316.92,2026-06-02 04:38:00,0
TXN17D87FBD,aayush10@okaxis,kothari-pal@oksbi,203.32,2026-06-02 04:39:29,0
TXNCC52082B,libni37@okaxis,handa-bhasin@oksbi,125.02,2026-06-02 04:40:44,0
TXNC3C2646F,yug30@okaxis,patla-mukherjee@oksbi,512.61,2026-06-02 04:40:58,0
TXNCD7ACB87,anita27@okaxis,kara-golla@oksbi,869.45,2026-06-02 04:41:17,0
TXNE15DF082,nitara88@okaxis,narayananinc@oksbi,50.12,2026-06-02 04:42:44,0
TXNAC1B75F3,oviya41@okaxis,rege-rao@oksbi,161.53,2026-06-02 04:42:47,0
TXNC3998A23,tanveer97@okaxis,acharya-kapur@oksbi,261.04,2026-06-02 04:42:56,0
TXN83BDC0FB,laban87@okaxis,"kant,rajagopalandpai@oksbi",174.25,2026-06-02 04:43:00,0
TXN2204FC4C,ekantika46@okaxis,balainc@oksbi,121.05,2026-06-02 04:43:52,0
TXN00ABFC19,triya22@okaxis,"gole,groverandgoyal@oksbi",235.96,2026-06-02 04:44:39,0
TXN298B2684,suhani15@okaxis,panchal-lanka@oksbi,452.74,2026-06-02 04:44:46,0
TXN44295260,shivansh22@okaxis,rege-rao@oksbi,246.06,2026-06-02 04:45:41,0
TXN9BD618DD,lavanya53@okaxis,raigroup@oksbi,201.58,2026-06-02 04:45:55,0
TXNDA2C3354,ekavir47@okaxis,"gole,groverandgoyal@oksbi",55.2,2026-06-02 04:46:33,0
TXN17E9EDEA,zayan33@okaxis,"kant,rajagopalandpai@oksbi",87.73,2026-06-02 04:47:07,0
TXN35214292,umang58@okaxis,vaidyainc@oksbi,204.21,2026-06-02 04:47:33,0
TXNBB0F21E9,ekalinga28@okaxis,nadkarniplc@oksbi,335.16,2026-06-02 04:47:54,0
TXN755F7DF9,triveni97@okaxis,handa-bhasin@oksbi,1166.21,2026-06-02 04:48:01,0
TXN171016DA,mohini39@okaxis,"guha,kuruvillaanddeshmukh@oksbi",700.08,2026-06-02 04:49:08,0
TXN3CEC402B,nirja66@okaxis,rege-rao@oksbi,78.75,2026-06-02 04:49:31,0
TXNA75E8F5D,charles29@okaxis,"palla,krishnanandnarang@oksbi",92.44,2026-06-02 04:49:44,0
TXNF9869EB5,zayan78@okaxis,khanna-ganesh@oksbi,69.4,2026-06-02 04:50:02,0
TXN96629F30,yagnesh66@okaxis,acharya-kapur@oksbi,562.47,2026-06-02 04:50:03,0
TXNF65F9D15,suhani20@okaxis,subramanian-sridhar@oksbi,56.95,2026-06-02 04:50:25,0
TXN8D6CD927,bimala15@okaxis,sama-ratti@oksbi,581.06,2026-06-02 04:51:09,0
TXN543A0D82,gabriel63@okaxis,"gole,groverandgoyal@oksbi",160.2,2026-06-02 04:51:51,0
TXN408A9E49,shivansh76@okaxis,balainc@oksbi,163.43,2026-06-02 04:52:15,0
TXN94DED48D,fariq58@okaxis,"sharaf,srinivasananddhillon@oksbi",109.69,2026-06-02 04:52:16,0
TXN7D638774,libni37@okaxis,chowdhury-kala@oksbi,246.25,2026-06-02 04:52:21,0
TXNC8173F9C,nirja94@okaxis,"guha,kuruvillaanddeshmukh@oksbi",235.96,2026-06-02 04:52:55,0
TXND45E3B7C,jagdish20@okaxis,"kant,rajagopalandpai@oksbi",222.94,2026-06-02 04:53:14,0
TXN52032EC6,aarnav92@okaxis,khanna-ganesh@oksbi,132.77,2026-06-02 04:53:15,0
TXN7CE55BFC,vyanjana37@okaxis,"roy,gillandamble@oksbi",316.14,2026-06-02 04:53:24,0
TXN3879B56B,falan81@okaxis,nigam-nori@oksbi,155.29,2026-06-02 04:54:18,0
TXN1F6C4E54,caleb24@okaxis,"tak,sridharandprashad@oksbi",65.33,2026-06-02 04:55:51,0
TXN988B9923,eesha13@okaxis,handa-bhasin@oksbi,119.57,2026-06-02 04:55:57,0
TXN1C3210FC,harinakshi18@okaxis,"mandal,shahandraghavan@oksbi",54.6,2026-06-02 04:56:07,0
TXN11A81FF0,meghana38@okaxis,"sinha,daraandsalvi@oksbi",295.51,2026-06-02 04:56:31,0
TXNC600437F,amaira67@okaxis,"chopra,padmanabhanandwarrior@oksbi",615.52,2026-06-02 04:57:46,0
TXNDA1B8327,ekantika46@okaxis,nadig-acharya@oksbi,174.37,2026-06-02 04:57:54,0
TXN6BE3DD2C,upasna26@okaxis,kara-golla@oksbi,317.62,2026-06-02 04:58:24,0
TXN3D299DC7,divya60@okaxis,"tak,sridharandprashad@oksbi",377.03,2026-06-02 04:58:31,0
TXN90768415,jhalak58@okaxis,"kala,duttandmodi@oksbi",122.33,2026-06-02 04:58:43,0
TXN25BF7D2D,guneet52@okaxis,"chopra,padmanabhanandwarrior@oksbi",19.31,2026-06-02 04:58:52,0
TXN333E1D79,dakshesh21@okaxis,sama-ratti@oksbi,18.19,2026-06-02 04:58:53,0
TXNEAE5D7C2,jatin48@okaxis,balainc@oksbi,329.11,2026-06-02 05:00:07,0
TXNFB1358AB,neel59@okaxis,raigroup@oksbi,67.16,2026-06-02 05:00:31,0
TXN2A8DF6EF,hiral41@okaxis,nadig-acharya@oksbi,142.37,2026-06-02 05:01:23,0
TXNF011B1CD,advik12@okaxis,memon-vyas@oksbi,100.84,2026-06-02 05:01:31,0
TXN9A523777,timothy50@okaxis,"gole,groverandgoyal@oksbi",53.61,2026-06-02 05:02:11,0
TXNE78CFED5,abeer59@okaxis,subramanian-sridhar@oksbi,516.3,2026-06-02 05:03:13,0
TXNF8166128,bimala15@okaxis,"gole,groverandgoyal@oksbi",105.99,2026-06-02 05:03:26,0
TXNFBF551AC,divya31@okaxis,"roy,gillandamble@oksbi",228.04,2026-06-02 05:03:31,0
TXN3EAD7B7D,atharv70@okaxis,vaidyainc@oksbi,20.12,2026-06-02 05:03:32,0
TXNB859D5EF,saanvi18@okaxis,vaidyainc@oksbi,331.46,2026-06-02 05:03:43,0
TXNA33A0EAC,thomas63@okaxis,"sharaf,srinivasananddhillon@oksbi",47.21,2026-06-02 05:04:01,0
TXN6E4F4098,ubika20@okaxis,chaudry-mital@oksbi,837.19,2026-06-02 05:04:12,0
TXN69979104,nitara90@okaxis,vaidyainc@oksbi,388.25,2026-06-02 05:05:06,0
TXNB3836DDB,chatresh35@okaxis,"chand,daniandbansal@oksbi",71.14,2026-06-02 05:05:33,0
TXNFD836F0B,vasatika27@okaxis,patlainc@oksbi,31.68,2026-06-02 05:05:48,0
TXNF5C5905F,pranav72@okaxis,"chopra,padmanabhanandwarrior@oksbi",422.14,2026-06-02 05:06:02,0
TXN07F450D7,jhalak47@okaxis,sama-ratti@oksbi,171.03,2026-06-02 05:06:10,0
TXN4C9D1F8B,waida11@okaxis,kothari-pal@oksbi,556.73,2026-06-02 05:06:17,0
TXN6FACA499,caleb11@okaxis,balayinc@oksbi,353.15,2026-06-02 05:07:26,0
TXN6B977D28,vedant75@okaxis,chowdhury-kala@oksbi,261.89,2026-06-02 05:07:37,0
TXN5BAAAC6D,lopa63@okaxis,viswanathan-bail@oksbi,17.64,2026-06-02 05:07:45,0
TXN07CF91F5,ekbal16@okaxis,memon-vyas@oksbi,128.64,2026-06-02 05:08:31,0
TXNC31D6154,krisha27@okaxis,patla-mukherjee@oksbi,447.61,2026-06-02 05:08:55,0
TXN075BFACC,abdul47@okaxis,chowdhury-kala@oksbi,98.72,2026-06-02 05:08:55,0
TXNAF451829,anita68@okaxis,"kala,duttandmodi@oksbi",339.66,2026-06-02 05:09:50,0
TXN674D66ED,lakshmi88@okaxis,patla-mukherjee@oksbi,32.15,2026-06-02 05:10:14,0
TXNE1735282,dipta33@okaxis,"issac,shettyandroy@oksbi",568.94,2026-06-02 05:10:23,0
TXNDCE7A6FF,jagvi25@okaxis,nadig-acharya@oksbi,42.27,2026-06-02 05:11:46,0
TXNA38227AF,thomas63@okaxis,chowdhury-kala@oksbi,120.67,2026-06-02 05:12:01,0
TXN9089AC32,vritti51@okaxis,narayananinc@oksbi,257.32,2026-06-02 05:12:42,0
TXN3C76E8ED,nidra16@okaxis,raigroup@oksbi,31.54,2026-06-02 05:12:46,0
TXN5229D0A3,guneet52@okaxis,"tak,sridharandprashad@oksbi",69.7,2026-06-02 05:12:52,0
TXNC44BC9EE,nirja19@okaxis,handa-bhasin@oksbi,432.72,2026-06-02 05:13:37,0
TXN44412E3E,waida11@okaxis,patla-mukherjee@oksbi,480.6,2026-06-02 05:13:45,0
TXN55DF1F06,ayush76@okaxis,narayananinc@oksbi,57.89,2026-06-02 05:14:55,0
TXNBACB7979,tanish98@okaxis,dyal-rai@oksbi,370.0,2026-06-02 05:15:18,0
TXN9E4C3338,shivansh53@okaxis,"kala,duttandmodi@oksbi",713.32,2026-06-02 05:16:41,0
TXN33B494A3,kamala37@okaxis,nadig-acharya@oksbi,129.81,2026-06-02 05:18:50,0
TXNB4875F51,neel81@okaxis,vaidyainc@oksbi,100.98,2026-06-02 05:19:26,0
TXNB9F8C256,anthony42@okaxis,balainc@oksbi,46.48,2026-06-02 05:19:45,0
TXN62410D63,warhi82@okaxis,"sinha,daraandsalvi@oksbi",351.67,2026-06-02 05:20:05,0
TXNF67F479B,zayan32@okaxis,viswanathan-bail@oksbi,408.58,2026-06-02 05:20:15,0
TXN8397F2D4,ekiya61@okaxis,purohit-mody@oksbi,244.75,2026-06-02 05:20:39,0
TXN1E61A21F,osha74@okaxis,"mandal,shahandraghavan@oksbi",41.43,2026-06-02 05:21:20,0
TXN174360A2,chanakya99@okaxis,"kant,rajagopalandpai@oksbi",129.39,2026-06-02 05:21:54,0
TXNDBCCAE16,priya59@okaxis,"bassi,rajanandmuni@oksbi",915.55,2026-06-02 05:22:42,0
TXND498B1E5,ekantika46@okaxis,viswanathan-bail@oksbi,313.42,2026-06-02 05:23:26,0
TXND013E651,raagini54@okaxis,"guha,kuruvillaanddeshmukh@oksbi",111.12,2026-06-02 05:23:52,0
TXN9B1F533A,sanaya16@okaxis,seth-bala@oksbi,274.94,2026-06-02 05:24:01,0
TXN3A18B219,nirja94@okaxis,purohit-mody@oksbi,155.0,2026-06-02 05:25:09,0
TXN3D0089BE,simon83@okaxis,handa-bhasin@oksbi,278.9,2026-06-02 05:25:15,0
TXN92B3C25A,abdul60@okaxis,subramanian-mangat@oksbi,221.65,2026-06-02 05:25:36,0
TXNCDA283F7,chandresh48@okaxis,"chopra,padmanabhanandwarrior@oksbi",304.11,2026-06-02 05:26:18,0
TXN3A9AA8A3,qushi29@okaxis,"sathe,luthraandsule@oksbi",164.78,2026-06-02 05:26:50,0
TXNAFD5F00E,arjun18@okaxis,balainc@oksbi,238.49,2026-06-02 05:28:12,0
TXNEEF052E6,faris52@okaxis,acharya-kapur@oksbi,134.94,2026-06-02 05:28:31,0
TXNF44E2DA4,warda51@okaxis,"issac,shettyandroy@oksbi",378.1,2026-06-02 05:28:33,0
TXNC21AC253,chanakya99@okaxis,handa-bhasin@oksbi,492.52,2026-06-02 05:28:59,0
TXNE819EDFD,kashvi30@okaxis,"sinha,daraandsalvi@oksbi",197.23,2026-06-02 05:29:22,0
TXND026E914,ayaan70@okaxis,nadig-acharya@oksbi,210.94,2026-06-02 05:29:42,0
TXN326F2DCE,chasmum60@okaxis,chowdhury-kala@oksbi,140.49,2026-06-02 05:29:43,0
TXNC877C526,peter98@okaxis,panchal-lanka@oksbi,99.59,2026-06-02 05:30:06,0
TXN994B1312,abhiram12@okaxis,handa-bhasin@oksbi,665.99,2026-06-02 05:30:43,0
TXN73DDA653,faras54@okaxis,nigam-nori@oksbi,60.15,2026-06-02 05:31:17,0
TXN2E05DF7B,ekaja78@okaxis,patla-mukherjee@oksbi,31.99,2026-06-02 05:31:26,0
TXNB82FADF4,yatan57@okaxis,handa-bhasin@oksbi,714.58,2026-06-02 05:31:58,0
TXNE33164D2,jalsa59@okaxis,lataandsons@oksbi,46.65,2026-06-02 05:32:23,0
TXNA2AC2C56,zarna21@okaxis,"palla,krishnanandnarang@oksbi",35.87,2026-06-02 05:33:29,0
TXND8573644,sarthak38@okaxis,"sathe,luthraandsule@oksbi",298.84,2026-06-02 05:34:00,0
TXNDC20EE8F,quincy54@okaxis,purohit-mody@oksbi,64.26,2026-06-02 05:34:02,0
TXNDD1C164A,suhani20@okaxis,patlainc@oksbi,989.49,2026-06-02 05:34:05,0
TXN887D2870,xiti27@okaxis,"roy,gillandamble@oksbi",485.47,2026-06-02 05:34:25,0
TXNE166604C,oliver65@okaxis,"sharaf,srinivasananddhillon@oksbi",75.75,2026-06-02 05:34:46,0
TXNC7F67FA6,arjun70@okaxis,raigroup@oksbi,30.27,2026-06-02 05:35:56,0
TXNC2714E0A,ekantika93@okaxis,"sinha,daraandsalvi@oksbi",134.76,2026-06-02 05:35:59,0
TXND033A7D4,yashvi92@okaxis,kothari-pal@oksbi,87.37,2026-06-02 05:36:32,0
TXN0B24BF8F,amara93@okaxis,"gole,groverandgoyal@oksbi",393.79,2026-06-02 05:37:13,0
TXN20CCAF9D,riya13@okaxis,"sinha,daraandsalvi@oksbi",18.79,2026-06-02 05:37:35,0
TXNA0CBD54C,anjali79@okaxis,patla-mukherjee@oksbi,57.11,2026-06-02 05:38:53,0
TXN67BEDC8B,advik66@okaxis,tataplc@oksbi,127.14,2026-06-02 05:39:20,0
TXN8612F031,warhi99@okaxis,balainc@oksbi,278.44,2026-06-02 05:40:40,0
TXN02B49218,yutika88@okaxis,"chand,daniandbansal@oksbi",452.69,2026-06-02 05:41:07,0
TXNFF4518AC,anthony42@okaxis,nadig-acharya@oksbi,45.89,2026-06-02 05:42:49,0
TXNBDC5B384,amruta74@okaxis,"gole,groverandgoyal@oksbi",412.83,2026-06-02 05:44:21,0
TXN0ED13A4B,reva96@okaxis,"gala,senguptaandanand@oksbi",239.45,2026-06-02 05:44:40,0
TXN3F722092,ayaan70@okaxis,kara-golla@oksbi,394.6,2026-06-02 05:45:32,0
TXN695AE97C,sanaya16@okaxis,"chand,daniandbansal@oksbi",144.82,2026-06-02 05:46:05,0
TXNF06EA510,frado61@okaxis,purohit-mody@oksbi,1082.24,2026-06-02 05:47:31,0
TXN03E71346,zayyan89@okaxis,"chand,daniandbansal@oksbi",19.57,2026-06-02 05:47:51,0
TXN7CA84A1D,krisha22@okaxis,narayananinc@oksbi,41.3,2026-06-02 05:47:57,0
TXNE2963096,oliver65@okaxis,chaudry-mital@oksbi,89.52,2026-06-02 05:47:58,0
TXN39D64A1A,sudiksha42@okaxis,"mandal,shahandraghavan@oksbi",350.89,2026-06-02 05:48:26,0
TXN73D30881,ekbal73@okaxis,memon-vyas@oksbi,26.7,2026-06-02 05:48:46,0
TXN2E444E11,ekbal56@okaxis,"tak,sridharandprashad@oksbi",135.55,2026-06-02 05:48:47,0
TXNC4042A08,darsh43@okaxis,rege-rao@oksbi,169.8,2026-06-02 05:49:18,0
TXN2AE824FF,vritti51@okaxis,memon-vyas@oksbi,126.99,2026-06-02 05:49:56,0
TXNAADD49B3,darsh43@okaxis,handa-bhasin@oksbi,227.73,2026-06-02 05:50:39,0
TXN21855326,girik71@okaxis,nadkarniplc@oksbi,151.17,2026-06-02 05:52:55,0
TXN8D9FDA9B,harita70@okaxis,vaidyainc@oksbi,908.55,2026-06-02 05:52:56,0
TXNE2A5F729,vyanjana37@okaxis,narayananinc@oksbi,124.3,2026-06-02 05:53:55,0
TXN8E192ED6,lajita28@okaxis,subramanian-mangat@oksbi,188.29,2026-06-02 05:54:56,0
TXNB907720B,rayaan71@okaxis,malhotra-ghose@oksbi,348.62,2026-06-02 05:55:54,0
TXND7C1BBAD,balhaar69@okaxis,"chopra,padmanabhanandwarrior@oksbi",171.74,2026-06-02 05:56:05,0
TXNB7EF7889,unni50@okaxis,"sharaf,srinivasananddhillon@oksbi",696.83,2026-06-02 05:56:17,0
TXNBE17CBCC,vinaya87@okaxis,viswanathan-bail@oksbi,19.96,2026-06-02 05:56:30,0
TXN7A8D72CB,yagnesh22@okaxis,memon-vyas@oksbi,39.21,2026-06-02 05:56:40,0
TXNB56ED509,yagnesh66@okaxis,"chopra,padmanabhanandwarrior@oksbi",171.82,2026-06-02 05:57:55,0
TXN7C9CDB54,xiti27@okaxis,raigroup@oksbi,17.45,2026-06-02 05:57:55,0
TXN3097AC1D,sarthak38@okaxis,lataandsons@oksbi,77.1,2026-06-02 05:58:09,0
TXN0A7B275E,anamika68@okaxis,kara-golla@oksbi,95.82,2026-06-02 05:59:29,0
TXNDC2DB5C6,bhavini63@okaxis,khanna-ganesh@oksbi,56.31,2026-06-02 06:00:12,0
TXNE13A066A,maya48@okaxis,"bassi,rajanandmuni@oksbi",341.99,2026-06-02 06:01:07,0
TXN92AA6839,sai76@okaxis,"gole,jainandnazareth@oksbi",269.31,2026-06-02 06:01:52,0
TXN05BB620F,vritti51@okaxis,nigam-nori@oksbi,168.99,2026-06-02 06:03:11,0
TXNAD9B7AA8,finn99@okaxis,dutt-bakshi@oksbi,109.46,2026-06-02 06:03:16,0
TXND619B916,balvan97@okaxis,subramanian-sridhar@oksbi,34.47,2026-06-02 06:03:34,0
TXNBAD57306,osha84@okaxis,setty-bajaj@oksbi,54.73,2026-06-02 06:04:16,0
TXN27FB5C29,mohammed21@okaxis,khanna-ganesh@oksbi,97.57,2026-06-02 06:05:52,0
TXN3C4F2990,kashvi50@okaxis,prabhakar-bhatti@oksbi,308.07,2026-06-02 06:06:23,0
TXNBCAF8B00,oviya41@okaxis,acharya-kapur@oksbi,114.16,2026-06-02 06:06:43,0
TXNDCC98879,qushi29@okaxis,memon-vyas@oksbi,25.25,2026-06-02 06:06:45,0
TXNE676D22C,udarsh28@okaxis,prabhakar-bhatti@oksbi,254.79,2026-06-02 06:06:54,0
TXN37E382EE,yutika69@okaxis,purohit-mody@oksbi,517.09,2026-06-02 06:07:25,0
TXN9897139E,yuvraj27@okaxis,sama-ratti@oksbi,123.86,2026-06-02 06:08:26,0
TXNC83407E4,ubika57@okaxis,panchal-lanka@oksbi,280.15,2026-06-02 06:09:39,0
TXN2B5024C1,saumya25@okaxis,"sinha,daraandsalvi@oksbi",419.04,2026-06-02 06:09:56,0
TXN2BC4F3E5,oliver23@okaxis,"issac,shettyandroy@oksbi",158.67,2026-06-02 06:10:31,0
TXN2E447956,advik12@okaxis,dyal-rai@oksbi,28.64,2026-06-02 06:10:37,0
TXN7C705FDC,krishna34@okaxis,lataandsons@oksbi,106.85,2026-06-02 06:10:39,0
TXNF2E0C6A9,warhi99@okaxis,"roy,gillandamble@oksbi",963.83,2026-06-02 06:10:49,0
TXNAD952DAE,nikita98@okaxis,"kant,rajagopalandpai@oksbi",428.0,2026-06-02 06:10:53,0
